Date,Open,High,Low,Close,Adj Close,Volume
09-06-2020,72.267998,73.400002,72.1605,72.807999,72.807999,28184000
10-06-2020,72.976997,73.712952,72.813499,73.292503,73.292503,30504000
11-06-2020,72.124001,72.723747,70.099998,70.192001,70.192001,39826000
12-06-2020,71.4245,71.849998,69.301003,70.658997,70.658997,38928000
15-06-2020,69.540001,71.239998,69.396004,70.9925,70.9925,30078000
16-06-2020,72.261002,72.750999,71.294998,72.136002,72.136002,34184000
17-06-2020,72.358002,73,71.569,72.556,72.556,30992000
18-06-2020,72.458,72.570503,71.350502,71.797997,71.797997,31638000
19-06-2020,72.199997,72.389999,71.067497,71.585999,71.585999,63158000
22-06-2020,71.449997,72.637497,71.1605,72.593002,72.593002,30848000
23-06-2020,72.781998,73.79705,72.262001,73.220497,73.220497,28596000
24-06-2020,73.0755,73.771004,71.487503,71.598503,71.598503,35120000
25-06-2020,71.495003,72.144997,71,72.066498,72.066498,24610000
26-06-2020,71.569504,71.672501,67.599503,67.995003,67.995003,85354000
29-06-2020,67.908997,69.779999,67.350502,69.748497,69.748497,36204000
30-06-2020,69.522003,70.932503,69.197998,70.680496,70.680496,40848000
01-07-2020,70.555,72.150002,70.490997,71.902,71.902,35504000
02-07-2020,72.347,74.147499,72.320999,73.235001,73.235001,37182000
06-07-2020,74.002998,75.329498,73.642998,74.785004,74.785004,31280000
07-07-2020,74.5,75.839996,74.177498,74.259003,74.259003,29164000
08-07-2020,74.716003,75.293999,74.281502,74.800003,74.800003,24994000
09-07-2020,75.322502,76.136002,74.404251,75.5495,75.5495,28466000
10-07-2020,75.307503,77.191498,74.827003,77.086998,77.086998,37126000
13-07-2020,77.5,78.856598,75.262154,75.567001,75.567001,36928000
14-07-2020,74.515503,76.147499,74.175003,76.028999,76.028999,31700000
15-07-2020,76.156502,76.766502,74.900002,75.681999,75.681999,32214000
16-07-2020,75,75.934502,74.315498,75.900002,75.900002,30386000
17-07-2020,76.081001,76.171997,74.920998,75.777496,75.777496,29134000
20-07-2020,75.763,78.514503,75.18,78.286003,78.286003,31146000
21-07-2020,79.349503,79.349503,77.713997,77.920998,77.920998,24324000
22-07-2020,78.025002,78.5,77.305,78.4245,78.4245,18640000
23-07-2020,78.348503,78.593498,75.369598,75.783997,75.783997,32552000
24-07-2020,74.946503,75.881798,74.419998,75.593498,75.593498,30880000
27-07-2020,75.779999,77.0485,75.760498,76.510002,76.510002,24920000
28-07-2020,76.259003,76.323997,74.883003,75.016998,75.016998,34044000
29-07-2020,75.316002,76.562599,75.066498,76.100998,76.100998,22130000
30-07-2020,74.849998,76.893501,74.611,76.572502,76.572502,33428000
31-07-2020,75.250504,75.447502,72.7015,74.148003,74.148003,68798000
03-08-2020,74.332001,74.523499,73.281998,73.722504,73.722504,46604000
04-08-2020,73.828499,74.278,72.932503,73.248497,73.248497,38070000
05-08-2020,73.464996,74.120499,73.172997,73.680496,73.680496,39590000
06-08-2020,73.587502,75.119499,73.300003,75.004997,75.004997,39908000
07-08-2020,75,75.842247,74.082001,74.724503,74.724503,31556000
10-08-2020,74.359001,75.203751,73.653999,74.805,74.805,25786000
11-08-2020,74.622002,75.5,73.900002,74.015999,74.015999,29088000
12-08-2020,74.278999,75.619301,74.262497,75.331001,75.331001,28740000
13-08-2020,75.516998,76.862503,75.400253,75.922501,75.922501,29104000
14-08-2020,75.782997,76.095001,75.143997,75.386497,75.386497,27096000
17-08-2020,75.733498,76.280502,75.398499,75.899002,75.899002,27566000
18-08-2020,76.308998,78.123497,76.185501,77.93,77.93,40542000
19-08-2020,77.665497,78.683998,77.197502,77.376503,77.376503,33212000
20-08-2020,77.172501,79.293503,76.910004,79.087502,79.087502,34138000
21-08-2020,78.851501,79.886002,78.400253,79.021004,79.021004,28930000
24-08-2020,79.698997,80.708504,79.028503,79.410004,79.410004,28198000
25-08-2020,79.1035,80.581001,79.1035,80.411003,80.411003,44942000
26-08-2020,80.400002,82.960999,80.18,82.619003,82.619003,79868000
27-08-2020,82.683998,82.75,81.287498,81.716499,81.716499,37232000
28-08-2020,81.6745,82.358498,81.537498,82.220497,82.220497,29980000
31-08-2020,82.394501,82.398247,81.515503,81.709,81.709,36468000
01-09-2020,81.831497,83.286499,81.611,83.0355,83.0355,36506000
02-09-2020,83.688751,86.658997,83.316498,86.414001,86.414001,50224000
03-09-2020,85.485703,85.485703,80.752998,82.092003,82.092003,62156000
04-09-2020,81.212997,82.255501,77.380653,79.552002,79.552002,52172000
08-09-2020,76.675499,78.193253,76.400497,76.619499,76.619499,52218000
09-09-2020,77.876503,78.449997,76.802551,77.848,77.848,35494000
10-09-2020,78.031998,79.204048,76.290253,76.600998,76.600998,32372000
11-09-2020,76.800003,78.760002,74.867996,76.036003,76.036003,31942000
14-09-2020,76.950249,78.199997,75.787003,75.963997,75.963997,33932000
15-09-2020,76.800003,77.9785,76.591751,77.071999,77.071999,26622000
16-09-2020,77.777,78.099998,75.990997,76.044998,76.044998,26234000
17-09-2020,74.800003,75.414902,73.5,74.776497,74.776497,37596000
18-09-2020,74.900497,75.150146,71.856499,72.999496,72.999496,62078000
21-09-2020,72.002998,72.417999,70.327499,71.557999,71.557999,57776000
22-09-2020,72.504501,73.475998,71.726501,73.273003,73.273003,31664000
23-09-2020,72.939003,73.047997,70.385002,70.760498,70.760498,33148000
24-09-2020,70.551498,72.185448,70.4925,71.414497,71.414497,29004000
25-09-2020,71.6315,72.5,70.667,72.248001,72.248001,26460000
28-09-2020,73.710503,73.839996,72.46505,73.225998,73.225998,40158000
29-09-2020,73.519501,73.833153,72.940247,73.466499,73.466499,19564000
30-09-2020,73.339996,74.487503,72.994003,73.480003,73.480003,34032000
01-10-2020,74.213501,74.952003,73.960503,74.504501,74.504501,35590000
02-10-2020,73.101501,74.160004,72.545998,72.920998,72.920998,25682000
05-10-2020,73.310501,74.4105,73.213501,74.301003,74.301003,22266000
06-10-2020,73.778999,74.337997,72.429497,72.671997,72.671997,24908000
07-10-2020,73.2145,73.447998,71.800003,73.014503,73.014503,34924000
08-10-2020,73.254501,74.5,73.254501,74.296501,74.296501,23756000
09-10-2020,74.735001,75.825996,74.472504,75.761002,75.761002,28706000
12-10-2020,77.150002,79.693001,76.628502,78.457497,78.457497,49652000
13-10-2020,79.186501,79.5,78.160004,78.584,78.584,32020000
14-10-2020,78.929497,79.384201,77.526497,78.403999,78.403999,38586000
15-10-2020,77.357498,78.755249,77.251503,77.956497,77.956497,30800000
16-10-2020,78.292503,79.056503,78.150002,78.650497,78.650497,28694000
19-10-2020,79.023003,79.407501,76.400002,76.730499,76.730499,32142000
20-10-2020,76.352501,78.875,76.283501,77.796501,77.796501,44834000
21-10-2020,78.666496,80.936501,78.581497,79.665497,79.665497,51366000
22-10-2020,79.652496,81.099503,79.25,80.766502,80.766502,28672000
23-10-2020,81.303497,82.117996,81.025497,82.050003,82.050003,27516000
26-10-2020,81.250504,81.912003,78.824997,79.522499,79.522499,37066000
27-10-2020,79.783501,80.342247,79.139,80.212997,80.212997,24580000
28-10-2020,77.987,78.067497,75.731003,75.831001,75.831001,36680000
29-10-2020,76.117996,79.685501,76.112,78.362,78.362,40062000
30-10-2020,83.605499,84.349998,80.223,81.050499,81.050499,86582000
02-11-2020,81.407997,83.038498,80.801498,81.301498,81.301498,50708000
03-11-2020,81.588997,83.084999,80.831001,82.510498,82.510498,33234000
04-11-2020,85.514,88.568253,85.301498,87.456497,87.456497,71418000
05-11-2020,89.050003,89.681999,87.525497,88.168503,88.168503,41316000
06-11-2020,87.697502,88.621498,87.017502,88.087502,88.087502,33218000
09-11-2020,89.544998,90.903,88.000999,88.150002,88.150002,45366000
10-11-2020,86.554497,88.150002,85.864998,87.019501,87.019501,52722000
11-11-2020,87.5,88.210999,87.368248,87.635498,87.635498,25280000
12-11-2020,87.3815,88.413498,87.279999,87.491997,87.491997,24950000
13-11-2020,87.8815,89.052002,87.227501,88.850998,88.850998,29998000
16-11-2020,88.584999,89.953499,88.384499,89.069,89.069,24936000
17-11-2020,88.847,89.25,88.349998,88.5075,88.5075,22942000
18-11-2020,88.261497,88.6735,87.306999,87.338997,87.338997,23470000
19-11-2020,86.918999,88.4795,86.85025,88.195999,88.195999,24998000
20-11-2020,88.260498,88.699997,87.093002,87.109497,87.109497,46270000
23-11-2020,87.480003,87.695,85.886002,86.742996,86.742996,43232000
24-11-2020,86.525002,88.580002,86.384499,88.444,88.444,31560000
25-11-2020,88.644501,88.927002,87.827003,88.571503,88.571503,20916000
27-11-2020,88.654503,90.199997,88.622002,89.6595,89.6595,17698000
30-11-2020,89.059196,89.403252,87.75,88.037003,88.037003,36476000
01-12-2020,88.718498,91.241501,88.468498,89.904999,89.904999,34738000
02-12-2020,89.904999,91.782501,89.473648,91.397499,91.397499,24440000
03-12-2020,91.2005,92.360001,91.1325,91.338501,91.338501,24546000
04-12-2020,91.225998,91.657997,90.849503,91.399498,91.399498,27564000
07-12-2020,90.949997,91.6185,90.289001,90.973999,90.973999,26418000
08-12-2020,90.504997,91.095001,89.810249,90.927498,90.927498,21926000
09-12-2020,90.600502,91.713501,88.390503,89.206497,89.206497,30152000
10-12-2020,88.489998,89.065498,87.015999,88.766502,88.766502,27256000
11-12-2020,88.153,89.222504,88,89.088501,89.088501,24414000
14-12-2020,88.75,89.869499,87.860748,88.002998,88.002998,32004000
15-12-2020,88.221001,88.570999,87.497498,88.388496,88.388496,29646000
16-12-2020,88.643997,88.650002,87.804001,88.150002,88.150002,30270000
17-12-2020,88.425499,88.589203,86.932999,87.394997,87.394997,32494000
18-12-2020,87.709,87.755501,86.011002,86.550499,86.550499,80328000
21-12-2020,85.675499,87.042503,84.949997,86.968498,86.968498,36568000
22-12-2020,86.721497,86.870247,85.628754,86.175003,86.175003,18734000
23-12-2020,86.405502,87.399498,86.251999,86.619003,86.619003,20676000
24-12-2020,86.75,87.300003,86.455498,86.942497,86.942497,6936000
28-12-2020,87.581749,89.5364,87.31675,88.804497,88.804497,27860000
29-12-2020,89.389503,89.622002,87.804497,87.935997,87.935997,25988000
30-12-2020,88.100502,88.254753,86.279999,86.975998,86.975998,26122000
31-12-2020,86.771004,87.946503,86.771004,87.594002,87.594002,20238000
04-01-2021,87.876999,88.032501,85.392502,86.412003,86.412003,38038000
05-01-2021,86.25,87.383499,85.900749,87.045998,87.045998,22906000
06-01-2021,85.1315,87.400002,84.949997,86.764503,86.764503,52042000
07-01-2021,87.002998,89.419998,86.852501,89.362503,89.362503,45300000
08-01-2021,89.399002,90.491997,88.67675,90.360497,90.360497,41012000
11-01-2021,89.303497,89.715752,88.026001,88.335999,88.335999,24194000
12-01-2021,87.695999,88.902,86.265503,87.327499,87.327499,27140000
13-01-2021,86.929001,88.251747,86.900497,87.720001,87.720001,21882000
14-01-2021,87.681,88.750504,86.669998,87.009003,87.009003,23590000
15-01-2021,86.9095,87.800003,86.077499,86.809502,86.809502,26844000
19-01-2021,87.612503,90.463753,87.072998,89.542999,89.542999,34692000
20-01-2021,91.572998,95.185501,91.276497,94.345001,94.345001,49806000
21-01-2021,94.900002,96.742996,94.355499,94.5625,94.5625,41278000
22-01-2021,94.783997,95.547501,94.087997,95.052498,95.052498,25442000
25-01-2021,96.033501,96.478996,93.376503,94.970001,94.970001,38546000
26-01-2021,94.442001,96.25,94.21225,95.862,95.862,26262000
27-01-2021,94.126503,94.5,90.449997,91.539497,91.539497,54966000
28-01-2021,92.196999,94.941498,92.132004,93.155502,93.155502,35462000
29-01-2021,92.308502,92.863998,90.510002,91.787003,91.787003,32252000
01-02-2021,92.678497,96.119598,92.546501,95.067497,95.067497,32044000
02-02-2021,96.127998,97.788002,95.724503,96.375504,96.375504,45474000
03-02-2021,103.650002,105.824997,100.918999,103.503502,103.503502,82364000
04-02-2021,103.444504,103.927498,102.129501,103.1185,103.1185,37046000
05-02-2021,103.5,105.125504,102.966499,104.900002,104.900002,30702000
08-02-2021,105.295502,106.177353,103.599998,104.6455,104.6455,24838000
09-02-2021,103.927002,105.2565,103.927002,104.175499,104.175499,17798000
10-02-2021,104.710503,105.418503,103.154503,104.768997,104.768997,22710000
11-02-2021,104.975502,105.101501,103.865997,104.794502,104.794502,18914000
12-02-2021,104.512497,105.441002,104.156502,105.205498,105.205498,17114000
16-02-2021,105.218002,107.634003,105.218002,106.095001,106.095001,22676000
17-02-2021,105,106.682999,104.945999,106.415497,106.415497,21418000
18-02-2021,105.519501,106.636749,105.185501,105.860001,105.860001,22432000
19-02-2021,105.963501,106.526497,104.870499,105.056999,105.056999,29148000
22-02-2021,103.349998,104.570999,103.107002,103.244003,103.244003,27350000
23-02-2021,101.250504,104.100502,100.100998,103.542999,103.542999,33348000
24-02-2021,102.091499,105.039001,101.906502,104.758499,104.758499,24966000
25-02-2021,103.372498,104.744003,101.064499,101.568001,101.568001,36568000
26-02-2021,102.526001,103.550499,100.803001,101.843002,101.843002,41670000
01-03-2021,102.825996,104.325996,102.305,104.0755,104.0755,28090000
02-03-2021,103.809502,105.218498,103.563004,103.792,103.792,22692000
03-03-2021,103.360497,104.425903,100.5,101.335503,101.335503,29684000
04-03-2021,101.168503,104.461998,101.013496,102.454498,102.454498,42360000
05-03-2021,103.655998,105.905502,102.320747,105.427002,105.427002,43904000
08-03-2021,105.056503,106.440498,101.080498,101.208504,101.208504,32948000
09-03-2021,103.5,103.902,102.391502,102.635002,102.635002,33946000
10-03-2021,103.587997,103.75,101.668503,102.751503,102.751503,25372000
11-03-2021,103.703003,106.285004,103.619003,105.738503,105.738503,24782000
12-03-2021,104.25,104.513,102.377502,103.096001,103.096001,34516000
15-03-2021,103.114998,103.352997,102.175499,103.324501,103.324501,25962000
16-03-2021,103.949501,106.178001,103.5,104.625999,104.625999,29832000
17-03-2021,103.801498,105.488998,102.699997,104.554001,104.554001,25980000
18-03-2021,103.050003,103.775002,101.677498,101.810997,101.810997,27228000
19-03-2021,102.102501,102.654999,100.884003,102.160004,102.160004,46298000
22-03-2021,102.092003,102.899498,101.303497,101.929497,101.929497,39096000
23-03-2021,102.584999,103.615097,101.960999,102.648003,102.648003,27340000
24-03-2021,103.268501,103.9105,102.077751,102.252998,102.252998,23080000
25-03-2021,102.240501,102.943497,100.536499,102.218002,102.218002,28378000
26-03-2021,101.943001,102.5495,100.700996,101.777496,101.777496,29870000
29-03-2021,101.393997,102.921501,100.780998,102.797501,102.797501,24596000
30-03-2021,102.8815,103.539001,102.2015,102.777,102.777,20732000
31-03-2021,102.956001,104.666351,102.83725,103.431503,103.431503,29198000
01-04-2021,104.897499,107.147003,104.844498,106.887497,106.887497,33980000
05-04-2021,107.647003,111.865501,107.581001,111.277496,111.277496,43298000
06-04-2021,111.125,111.883003,110.739998,111.237503,111.237503,27060000
07-04-2021,111.306503,112.75,111.266502,112.484001,112.484001,25798000
08-04-2021,113.898003,114.200249,112.884003,113.272003,113.272003,27166000
09-04-2021,112.834999,114.452003,112.685699,114.293999,114.293999,20888000
12-04-2021,113.3125,113.765999,111.923248,112.739502,112.739502,31318000
13-04-2021,113.073502,113.860497,112.804497,113.363503,113.363503,23310000
14-04-2021,113.758003,113.899498,112.459503,112.741997,112.741997,20220000
15-04-2021,113.848999,115.329849,113.300003,114.833,114.833,27472000
16-04-2021,115.150002,115.321999,114.222504,114.888,114.888,22596000
19-04-2021,114.598999,115.922501,114.39225,115.120003,115.120003,24688000
20-04-2021,115.394501,115.480003,113.585503,114.681503,114.681503,21774000
21-04-2021,114.262497,114.765999,112.928497,114.664497,114.664497,23930000
22-04-2021,114.661499,115.188103,112.822502,113.396004,113.396004,21096000
23-04-2021,114.1735,116.291,113.9105,115.764999,115.764999,28670000
26-04-2021,115.996498,117.063004,115.692001,116.336998,116.336998,20834000
27-04-2021,116.800003,116.872498,115.213501,115.356003,115.356003,31972000
28-04-2021,120.357246,122.618896,118.7425,118.995499,118.995499,59728000
29-04-2021,120.516502,121.825996,120.113998,121.494499,121.494499,39554000
30-04-2021,120.224503,121.357002,120.108002,120.505997,120.505997,39142000
03-05-2021,120.136002,120.985001,119.224998,119.758499,119.758499,33788000
04-05-2021,118.487,118.962997,115.584999,117.712502,117.712502,35120000
05-05-2021,118.420998,119.110001,117.570503,117.836998,117.836998,21806000
06-05-2021,117.531998,119.135498,117.116898,119.067497,119.067497,20618000
07-05-2021,120,120.820503,119.5,119.934502,119.934502,23272000
10-05-2021,118.744499,118.900002,116.736504,117.083,117.083,26006000
11-05-2021,114.593002,116.099998,114.150002,115.438004,115.438004,32110000
12-05-2021,113.085503,114.268501,111.502502,111.954002,111.954002,34934000
13-05-2021,113.054497,113.830048,112.136002,113.098503,113.098503,26670000
14-05-2021,114.591499,116.056999,114.166,115.807999,115.807999,26624000
17-05-2021,115.466003,116.167,114.75,116.070503,116.070503,19842000
18-05-2021,116.845299,117.157501,115.157997,115.171501,115.171501,17302000
19-05-2021,113.220001,115.837997,113.176003,115.435501,115.435501,19350000
20-05-2021,116.402,118.016998,116.054497,117.804497,117.804497,23832000
21-05-2021,118.2995,118.449997,117.1185,117.254997,117.254997,22832000
24-05-2021,118.349998,120.924004,118.005501,120.333504,120.333504,21244000
25-05-2021,121,121.644501,120.149498,120.453499,120.453499,18838000
26-05-2021,120.641747,122.147202,120.625748,121.676498,121.676498,21856000
27-05-2021,121.847,122,120.099998,120.125504,120.125504,38962000
28-05-2021,121.098,121.406998,120.384499,120.578003,120.578003,24108000
01-06-2021,121.099998,121.898552,120.244003,121.490501,121.490501,19166000
02-06-2021,121.765503,122.099998,120.209999,121.064003,121.064003,17158000
03-06-2021,119.750999,120.487251,119.141502,120.230499,120.230499,18346000
04-06-2021,121.125999,122.692947,120.888496,122.587997,122.587997,25948000
07-06-2021,122.566002,123.400002,122.05365,123.304497,123.304497,23850000
08-06-2021,123.995003,124.724747,123.412003,124.142502,124.142502,25060000
09-06-2021,124.974998,125.25,124.366501,124.57,124.57,20126000
10-06-2021,124.7005,126.163002,124.699997,126.080002,126.080002,31234000
11-06-2021,126.246002,126.349503,124.914497,125.696503,125.696503,25240000
14-06-2021,125.669502,126.411499,125.046997,126.351997,126.351997,22550000
15-06-2021,126.522003,126.862,125.648499,126.032997,126.032997,22182000
16-06-2021,126.247498,126.523499,124.149948,125.696503,125.696503,26316000
17-06-2021,125.523003,127.196503,125.514999,126.371002,126.371002,25756000
18-06-2021,125.705498,126.389,124.602997,125.567497,125.567497,53306000
21-06-2021,125.739998,127.036751,125.134247,126.455002,126.455002,26256000
22-06-2021,126.449997,127.269997,126.026497,126.999496,126.999496,20984000
23-06-2021,126.550003,127.795998,126.251999,126.461502,126.461502,19694000
24-06-2021,127.053497,127.5355,126.959999,127.281998,127.281998,18934000
25-06-2021,126.957001,127.504997,126.444,126.995003,126.995003,33484000
28-06-2021,127,127.336998,125.973801,126.819504,126.819504,28110000
29-06-2021,126.772499,127,125.436996,126.018501,126.018501,20950000
30-06-2021,125.653549,125.800003,124.7575,125.316002,125.316002,24006000
01-07-2021,124.849747,126.462502,124.849747,126.3685,126.3685,17120000
02-07-2021,126.8395,128.848007,126.768997,128.718994,128.718994,21160000
06-07-2021,129.449493,129.884506,128.408997,129.770996,129.770996,21350000
07-07-2021,130.341003,130.639893,129.759995,130.077499,130.077499,16680000
08-07-2021,128.25,130.032501,128.039993,129.177002,129.177002,19780000
09-07-2021,128.944504,129.849503,128.943497,129.574493,129.574493,15106000
12-07-2021,129.833496,130.770004,129.600006,130.563995,130.563995,16944000
13-07-2021,130.8815,132.042007,130.636993,130.994507,130.994507,16618000
14-07-2021,131.901505,132.996002,131.897995,132.082504,132.082504,17912000
15-07-2021,132.5,132.595001,130.598007,131.266495,131.266495,16586000
16-07-2021,131.641006,132.182999,130.821503,131.845505,131.845505,14856000
19-07-2021,131.155502,131.246994,128.537003,129.253998,129.253998,25710000
20-07-2021,130.003998,132.001343,129.1884,131.101501,131.101501,19084000
21-07-2021,130.787003,132.617249,130.601501,132.600494,132.600494,14742000
22-07-2021,132.649994,133.504501,132.399994,133.328506,133.328506,13608000
23-07-2021,135.259995,138.808502,134.7005,137.815994,137.815994,26378000
26-07-2021,138.25,139.712997,137.651001,139.644501,139.644501,23052000
27-07-2021,140.011002,140.011002,135.100006,136.796494,136.796494,42164000
28-07-2021,138.561996,139.675995,136.350006,136.3815,136.3815,54688000
29-07-2021,136.3806,137.151505,136.138,136.540497,136.540497,19284000
30-07-2021,135.511002,135.771347,134.814194,135.220993,135.220993,23954000
02-08-2021,135.484497,136.020493,134.669495,135.989502,135.989502,20140000
03-08-2021,136,136.335495,134.183502,136.279999,136.279999,19064000
04-08-2021,136.249496,136.537994,135.414993,136.028503,136.028503,16528000
05-08-2021,136.028503,136.949997,135.600006,136.940002,136.940002,11866000
06-08-2021,136.294998,137.080048,136.046494,137.035995,137.035995,13560000
09-08-2021,136.949005,138.321503,136.428757,138.001999,138.001999,12374000
10-08-2021,138.079498,138.551498,137.226501,138.096497,138.096497,16034000
11-08-2021,138.283005,138.847748,137.350006,137.689499,137.689499,15204000
12-08-2021,137.712997,138.417999,136.779007,138.389496,138.389496,14646000
13-08-2021,138.357498,138.673996,138.005005,138.406006,138.406006,12580000
16-08-2021,138,138.990494,136.165756,138.916,138.916,18040000
17-08-2021,138.190994,138.718506,136.787506,137.300507,137.300507,21272000
18-08-2021,137.115494,138.294006,136.421005,136.570007,136.570007,14934000
19-08-2021,135.467499,137.451996,135.356003,136.913498,136.913498,18296000
20-08-2021,137.082993,138.614502,136.466995,138.436996,138.436996,15564000
23-08-2021,138.998505,142.177002,138.747955,141.099503,141.099503,21090000
24-08-2021,141.543503,143.007507,141.3535,142.398499,142.398499,15126000
25-08-2021,142.882996,143.313004,142.439499,142.949997,142.949997,12838000
26-08-2021,142.6185,143.134796,142.091507,142.123001,142.123001,14922000
27-08-2021,142.112503,145.011002,142.020004,144.550507,144.550507,24562000
30-08-2021,144.704498,146.489502,144.600006,145.469498,145.469498,16916000
31-08-2021,145.884506,146.112,145,145.462006,145.462006,26756000
01-09-2021,145.649994,146.820496,145.614502,145.841995,145.841995,15824000
02-09-2021,145.949493,146.324997,144.106506,144.218994,144.218994,21844000
03-09-2021,144.145996,145.376999,143.505005,144.774994,144.774994,19104000
07-09-2021,144.749496,145.824005,144.541,145.518997,145.518997,15170000
08-09-2021,145.393494,145.550995,144.199997,144.883499,144.883499,15486000
09-09-2021,144.883499,145.669495,144.434006,144.913498,144.913498,14798000
10-09-2021,145.443497,146.018997,141.741501,141.921005,141.921005,32896000
13-09-2021,143.201004,144.190994,142.282501,143.464996,143.464996,20176000
14-09-2021,144.160995,144.727493,142.905502,143.406006,143.406006,18916000
15-09-2021,143.759003,145.581497,142.255997,145.205994,145.205994,20648000
16-09-2021,145.121002,145.199997,143.416351,144.373505,144.373505,20292000
17-09-2021,143.798492,144.249496,141.061493,141.463501,141.463501,60040000
20-09-2021,139.000198,139.362503,137.052994,139.016998,139.016998,34918000
21-09-2021,140.117004,140.8116,138.905502,139.6465,139.6465,18130000
22-09-2021,140.050507,141.583496,139.471756,140.938507,140.938507,22068000
23-09-2021,141.609497,142.252457,141.096497,141.826508,141.826508,17272000
24-09-2021,140.945999,142.903503,140.850494,142.632996,142.632996,14950000
27-09-2021,141.585495,142.5,140.5,141.501007,141.501007,18844000
28-09-2021,139.088501,139.606506,135.699997,136.184006,136.184006,42190000
29-09-2021,137.109695,137.398499,134.25,134.520996,134.520996,26338000
30-09-2021,134.324997,135.589996,133,133.265503,133.265503,35294000
01-10-2021,133.554504,137.070999,133.377502,136.462494,136.462494,28388000
04-10-2021,135.699493,135.699997,131.166504,133.764999,133.764999,31530000
05-10-2021,134,137.362,134,136.177002,136.177002,24126000
06-10-2021,134.625504,137.852005,134.486496,137.354004,137.354004,19764000
07-10-2021,138.863007,140.154449,138.563004,139.185501,139.185501,18250000
08-10-2021,139.906006,140.317001,139.429352,140.056,140.056,18924000
11-10-2021,139.800003,140.763657,138.806503,138.847504,138.847504,16584000
12-10-2021,139.637497,139.695007,136.25,136.712997,136.712997,22536000
13-10-2021,137.75,138.550003,136.976501,137.899994,137.899994,16380000
14-10-2021,139.951996,141.651505,139.339005,141.412003,141.412003,21426000
15-10-2021,142.199997,142.199997,141.064499,141.675003,141.675003,21250000
